Ising: E=0.1512, m=-0.330;  Heat bath: E=0.2522, T = 0.920; E_tot=0.188∓0.023
Ising: E=0.1543, m=-0.579;  Heat bath: E=0.2506, T = 0.913; E_tot=0.189∓0.023
Ising: E=0.1537, m=-0.436;  Heat bath: E=0.2497, T = 0.909; E_tot=0.188∓0.023
Ising: E=0.1531, m=-0.183;  Heat bath: E=0.2497, T = 0.909; E_tot=0.188∓0.023
Ising: E=0.1552, m=0.033;  Heat bath: E=0.2464, T = 0.895; E_tot=0.187∓0.023
Ising: E=0.1562, m=-0.218;  Heat bath: E=0.2444, T = 0.886; E_tot=0.186∓0.023
Ising: E=0.1537, m=-0.377;  Heat bath: E=0.2459, T = 0.892; E_tot=0.186∓0.023
Ising: E=0.1533, m=-0.612;  Heat bath: E=0.2458, T = 0.892; E_tot=0.186∓0.023
Ising: E=0.1517, m=-0.553;  Heat bath: E=0.2446, T = 0.887; E_tot=0.184∓0.023
Ising: E=0.1505, m=-0.503;  Heat bath: E=0.2484, T = 0.903; E_tot=0.186∓0.023
Ising: E=0.1477, m=-0.613;  Heat bath: E=0.2482, T = 0.903; E_tot=0.184∓0.023
Ising: E=0.1493, m=-0.430;  Heat bath: E=0.2492, T = 0.907; E_tot=0.186∓0.023
Ising: E=0.1464, m=-0.532;  Heat bath: E=0.2481, T = 0.902; E_tot=0.184∓0.023
Ising: E=0.1436, m=-0.622;  Heat bath: E=0.2502, T = 0.911; E_tot=0.184∓0.023
Ising: E=0.1420, m=-0.564;  Heat bath: E=0.2490, T = 0.906; E_tot=0.182∓0.023
Ising: E=0.1429, m=-0.402;  Heat bath: E=0.2512, T = 0.916; E_tot=0.184∓0.023
Ising: E=0.1411, m=-0.501;  Heat bath: E=0.2510, T = 0.915; E_tot=0.183∓0.023
Ising: E=0.1436, m=-0.198;  Heat bath: E=0.2487, T = 0.905; E_tot=0.183∓0.023
Ising: E=0.1469, m=-0.057;  Heat bath: E=0.2444, T = 0.886; E_tot=0.182∓0.023
Ising: E=0.1418, m=-0.384;  Heat bath: E=0.2487, T = 0.905; E_tot=0.182∓0.023
